,SiteName,LocationName,GenericLocation,Session,OrdSession,RevenueType,Wine,Date,Day,OrdDay,Revenue
188290,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-19,Tuesday,2_Tuesday,15.42
188291,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,50.42
188292,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,4088.54
188293,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,-3000.0
188294,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,82.5
188295,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-29,Friday,5_Friday,520.0
188296,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-02,Monday,1_Monday,9.58
188297,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,1300.0
188298,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,1516.67
188352,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-15,Thursday,4_Thursday,32.08
188353,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-16,Friday,5_Friday,33.33
188354,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-17,Saturday,6_Saturday,426.88
188355,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-18,Sunday,7_Sunday,293.56
188356,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-20,Tuesday,2_Tuesday,3.75
188357,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-21,Wednesday,3_Wednesday,67.08
188358,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-22,Thursday,4_Thursday,48.75
188359,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-23,Friday,5_Friday,391.66
188360,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-24,Saturday,6_Saturday,661.67
188361,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-25,Sunday,7_Sunday,242.08
188362,South Place Hotel,Garden,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-12-04,Friday,5_Friday,200.0
188432,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,-20.83
188434,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-26,Monday,1_Monday,116.67
188435,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-27,Tuesday,2_Tuesday,30.0
188436,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-28,Wednesday,3_Wednesday,640.0
188437,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-29,Thursday,4_Thursday,558.77
188438,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-30,Friday,5_Friday,697.78
188439,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-31,Saturday,6_Saturday,1484.14
188440,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-11-01,Sunday,7_Sunday,350.83
188441,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-11-02,Monday,1_Monday,164.58
188442,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-11-03,Tuesday,2_Tuesday,445.83
188443,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-11-04,Wednesday,3_Wednesday,861.46
188477,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-26,Monday,1_Monday,143.33
188478,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-27,Tuesday,2_Tuesday,7.08
188479,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-28,Wednesday,3_Wednesday,164.99
188480,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-29,Thursday,4_Thursday,254.98
188481,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-30,Friday,5_Friday,549.88
188482,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-31,Saturday,6_Saturday,534.64
188483,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-11-01,Sunday,7_Sunday,449.99
188484,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-11-02,Monday,1_Monday,-2.08
188485,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-11-03,Tuesday,2_Tuesday,429.58
188486,South Place Hotel,Garden,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-11-04,Wednesday,3_Wednesday,27.92
188491,South Place Hotel,Garden,Events & Ex Hires,Other,4,Tobacco,Non-Wine,2020-10-17,Saturday,6_Saturday,12.5
188676,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-01,Friday,5_Friday,10.58
188677,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-02,Saturday,6_Saturday,-10.58
188678,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-03,Sunday,7_Sunday,46.17
188679,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-04,Monday,1_Monday,181.25
188680,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-05,Tuesday,2_Tuesday,29.17
188681,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-06,Wednesday,3_Wednesday,40.0
188682,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-08,Friday,5_Friday,5.83
188683,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-09,Saturday,6_Saturday,108.75
188684,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-11,Monday,1_Monday,130.42
188685,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-12,Tuesday,2_Tuesday,24.58
188686,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-13,Wednesday,3_Wednesday,174.58
188687,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-14,Thursday,4_Thursday,103.54
188688,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-15,Friday,5_Friday,15.6
188689,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-16,Saturday,6_Saturday,40.0
188690,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-18,Monday,1_Monday,35.0
188691,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-19,Tuesday,2_Tuesday,177.08
188692,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-20,Wednesday,3_Wednesday,38.75
188693,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-21,Thursday,4_Thursday,13.33
188694,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-24,Sunday,7_Sunday,36.25
188695,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-26,Tuesday,2_Tuesday,30.0
188696,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-28,Thursday,4_Thursday,44.58
188697,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-11-30,Saturday,6_Saturday,80.83
188698,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-12-02,Monday,1_Monday,87.67
188699,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-12-03,Tuesday,2_Tuesday,64.17
188700,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-12-04,Wednesday,3_Wednesday,164.58
188701,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2019-12-09,Monday,1_Monday,18.33
188762,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2020-11-01,Sunday,7_Sunday,21.57
188763,South Place Hotel,Laundry,Retail & Other,Other,4,Other Revenue,Non-Wine,2020-11-03,Tuesday,2_Tuesday,14.58
188797,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-11-07,Thursday,4_Thursday,1341.04
188798,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-11-13,Wednesday,3_Wednesday,40.0
188799,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-11-15,Friday,5_Friday,170.83
188800,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-11-16,Saturday,6_Saturday,145.0
188801,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-11-18,Monday,1_Monday,85.63
188802,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,36.67
188803,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2019-12-04,Wednesday,3_Wednesday,4147.08
188827,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Beverage,Non-Wine,2020-10-06,Tuesday,2_Tuesday,624.17
188939,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-04,Monday,1_Monday,195.83
188940,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-05,Tuesday,2_Tuesday,132.92
188941,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-06,Wednesday,3_Wednesday,425.0
188942,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-07,Thursday,4_Thursday,1051.25
188943,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-08,Friday,5_Friday,502.91
188944,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-11,Monday,1_Monday,237.5
188945,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-12,Tuesday,2_Tuesday,983.33
188946,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-13,Wednesday,3_Wednesday,464.17
188947,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-14,Thursday,4_Thursday,1983.33
188948,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-15,Friday,5_Friday,509.17
188949,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-18,Monday,1_Monday,166.25
188950,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-19,Tuesday,2_Tuesday,286.67
188951,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,442.08
188952,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-21,Thursday,4_Thursday,192.5
188953,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,535.83
188954,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,587.5
188955,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,2450.0
188956,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,242.92
188957,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,779.59
188958,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2019-12-09,Monday,1_Monday,2737.5
189009,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2020-10-06,Tuesday,2_Tuesday,257.08
189010,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2020-10-13,Tuesday,2_Tuesday,22.92
189011,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2020-10-30,Friday,5_Friday,473.33
189012,South Place Hotel,Meeting Rooms,Events & Ex Hires,Breakfast,1,Food,Non-Wine,2020-11-02,Monday,1_Monday,-147.71
189090,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-11,Monday,1_Monday,247.29
189091,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-12,Tuesday,2_Tuesday,38.96
189092,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-18,Monday,1_Monday,823.54
189093,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-19,Tuesday,2_Tuesday,1677.5
189094,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-20,Wednesday,3_Wednesday,3058.54
189095,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-21,Thursday,4_Thursday,2914.17
189096,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-26,Tuesday,2_Tuesday,1325.0
189097,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-27,Wednesday,3_Wednesday,2183.96
189098,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-28,Thursday,4_Thursday,7205.96
189099,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-29,Friday,5_Friday,5507.5
189100,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-11-30,Saturday,6_Saturday,307.46
189101,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-12-01,Sunday,7_Sunday,233.33
189102,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Beverage,Non-Wine,2019-12-02,Monday,1_Monday,419.17
189240,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-01,Friday,5_Friday,824.79
189241,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-04,Monday,1_Monday,500.0
189242,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-05,Tuesday,2_Tuesday,600.0
189243,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-06,Wednesday,3_Wednesday,4079.17
189244,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-07,Thursday,4_Thursday,1954.79
189245,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-11,Monday,1_Monday,966.67
189246,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-12,Tuesday,2_Tuesday,4620.83
189247,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-13,Wednesday,3_Wednesday,4695.83
189248,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-14,Thursday,4_Thursday,1183.33
189249,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-18,Monday,1_Monday,1646.25
189250,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-19,Tuesday,2_Tuesday,2515.83
189251,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,3571.67
189252,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-21,Thursday,4_Thursday,2612.5
189253,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-22,Friday,5_Friday,-233.33
189254,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,2135.0
189255,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,1833.33
189256,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,5612.71
189257,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-11-29,Friday,5_Friday,3903.33
189258,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-02,Monday,1_Monday,987.5
189259,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,4647.92
189260,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,3484.17
189261,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2019-12-09,Monday,1_Monday,2166.67
189304,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-01,Thursday,4_Thursday,-100.0
189305,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-10-08,Thursday,4_Thursday,758.33
189306,South Place Hotel,Meeting Rooms,Events & Ex Hires,Dinner,3,Food,Non-Wine,2020-11-04,Wednesday,3_Wednesday,754.17
189422,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-01,Friday,5_Friday,732.29
189423,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-04,Monday,1_Monday,511.25
189424,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-05,Tuesday,2_Tuesday,464.79
189425,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-06,Wednesday,3_Wednesday,3440.21
189426,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-07,Thursday,4_Thursday,106.67
189427,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-08,Friday,5_Friday,290.83
189428,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-12,Tuesday,2_Tuesday,3173.75
189429,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-13,Wednesday,3_Wednesday,2921.21
189430,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-14,Thursday,4_Thursday,893.54
189431,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-15,Friday,5_Friday,35.42
189432,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-11-22,Friday,5_Friday,-38.33
189433,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-12-02,Monday,1_Monday,100.0
189434,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-12-03,Tuesday,2_Tuesday,2501.67
189435,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2019-12-04,Wednesday,3_Wednesday,30.0
189476,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-05,Monday,1_Monday,189.58
189477,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-08,Thursday,4_Thursday,619.17
189478,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-13,Tuesday,2_Tuesday,793.12
189479,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Beverage,Non-Wine,2020-10-14,Wednesday,3_Wednesday,10.63
189618,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-01,Friday,5_Friday,7.5
189619,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-04,Monday,1_Monday,1537.08
189620,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-05,Tuesday,2_Tuesday,1741.67
189621,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-06,Wednesday,3_Wednesday,1345.31
189622,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-07,Thursday,4_Thursday,1076.67
189623,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-08,Friday,5_Friday,1593.75
189624,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-11,Monday,1_Monday,258.33
189625,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-12,Tuesday,2_Tuesday,983.33
189626,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-13,Wednesday,3_Wednesday,1155.0
189627,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-14,Thursday,4_Thursday,66.67
189628,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-15,Friday,5_Friday,433.33
189629,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-16,Saturday,6_Saturday,712.5
189630,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-18,Monday,1_Monday,54.38
189631,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-19,Tuesday,2_Tuesday,2083.33
189632,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-20,Wednesday,3_Wednesday,802.5
189633,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-21,Thursday,4_Thursday,1886.87
189634,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-26,Tuesday,2_Tuesday,545.63
189635,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-27,Wednesday,3_Wednesday,500.0
189636,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-28,Thursday,4_Thursday,625.0
189637,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-11-30,Saturday,6_Saturday,895.83
189638,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-12-01,Sunday,7_Sunday,618.33
189639,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-12-02,Monday,1_Monday,641.67
189640,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-12-03,Tuesday,2_Tuesday,308.75
189641,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-12-04,Wednesday,3_Wednesday,150.0
189642,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2019-12-09,Monday,1_Monday,2883.33
189696,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-05,Monday,1_Monday,245.83
189697,South Place Hotel,Meeting Rooms,Events & Ex Hires,Lunch,2,Food,Non-Wine,2020-10-13,Tuesday,2_Tuesday,431.25
