,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
6607,Aster,Friday,3,46,31.0,Future Weeks,4 Weeks Ago,Blue,0.4
6608,Aster,Friday,3,50,217.0,Future Weeks,This Week,Red,1.0
6612,Bluebird Chelsea Cafe,Friday,3,46,5.0,Future Weeks,4 Weeks Ago,Blue,0.4
6613,Paternoster Chophouse,Friday,3,50,1822.0,Future Weeks,This Week,Red,1.0
6614,Bluebird Chelsea Restaurant,Friday,3,46,143.0,Future Weeks,4 Weeks Ago,Blue,0.4
6617,Bluebird Chelsea Cafe,Friday,3,50,160.0,Future Weeks,This Week,Red,1.0
6618,Aster,Friday,3,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
6619,Avenue,Friday,3,50,197.0,Future Weeks,This Week,Red,1.0
6621,Plateau,Friday,3,50,470.0,Future Weeks,This Week,Red,1.0
6624,Aster,Friday,3,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
6625,Bluebird Chelsea Private Dining,Friday,3,50,46.0,Future Weeks,This Week,Red,1.0
6630,Bluebird Chelsea Restaurant,Friday,3,50,1066.0,Future Weeks,This Week,Red,1.0
6631,Bluebird White City,Friday,3,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
6632,100 Wardour St,Friday,3,46,267.0,Future Weeks,4 Weeks Ago,Blue,0.4
6633,Bluebird White City,Friday,3,50,56.0,Future Weeks,This Week,Red,1.0
6634,Bluebird White City,Friday,3,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6635,Bluebird White City,Friday,3,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
6636,Orrery,Friday,3,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
6640,Pont de la Tour,Friday,3,50,320.0,Future Weeks,This Week,Red,1.0
6641,Orrery,Friday,3,50,156.0,Future Weeks,This Week,Red,1.0
6643,100 Wardour St,Friday,3,50,1145.0,Future Weeks,This Week,Red,1.0
6650,Quaglino's Restaurant,Saturday,2,46,18.0,Future Weeks,4 Weeks Ago,Blue,0.4
6653,East 59th,Saturday,2,46,35.0,Future Weeks,4 Weeks Ago,Blue,0.4
6654,Issho,Saturday,2,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
6655,Quaglino's Restaurant,Saturday,2,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
6656,East 59th,Saturday,2,49,177.0,Future Weeks,Last Week,Orange,1.0
6657,Quaglino's Restaurant,Saturday,2,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
6658,East 59th,Saturday,2,50,297.0,Future Weeks,This Week,Red,1.0
6659,German Gymnasium,Saturday,2,50,183.0,Future Weeks,This Week,Red,1.0
6660,Aster,Saturday,2,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
6661,Quaglino's Restaurant,Saturday,2,50,165.0,Future Weeks,This Week,Red,1.0
6664,14 Hills,Saturday,2,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6667,Avenue,Saturday,2,49,143.0,Future Weeks,Last Week,Orange,1.0
6668,Avenue,Saturday,2,50,199.0,Future Weeks,This Week,Red,1.0
6669,14 Hills,Saturday,2,49,713.0,Future Weeks,Last Week,Orange,1.0
6670,German Gymnasium,Saturday,2,49,132.0,Future Weeks,Last Week,Orange,1.0
6671,Fish Market,Saturday,2,50,2686.0,Future Weeks,This Week,Red,1.0
6672,14 Hills,Saturday,2,50,1202.0,Future Weeks,This Week,Red,1.0
6673,Fish Market,Saturday,2,49,1020.0,Future Weeks,Last Week,Orange,1.0
6675,Aster,Saturday,2,46,31.0,Future Weeks,4 Weeks Ago,Blue,0.4
6676,Aster,Saturday,2,50,233.0,Future Weeks,This Week,Red,1.0
6677,Aster,Saturday,2,49,77.0,Future Weeks,Last Week,Orange,1.0
6678,Quaglino's Restaurant,Saturday,2,49,125.0,Future Weeks,Last Week,Orange,1.0
6680,Bluebird Chelsea Cafe,Saturday,2,46,5.0,Future Weeks,4 Weeks Ago,Blue,0.4
6681,Bluebird Chelsea Cafe,Saturday,2,49,18.0,Future Weeks,Last Week,Orange,1.0
6682,Radici,Saturday,2,47,4.0,Future Weeks,3 Weeks Ago,Blue,0.6
6683,Cantina del Ponte,Saturday,2,50,392.0,Future Weeks,This Week,Red,1.0
6684,Cantina del Ponte,Saturday,2,49,194.0,Future Weeks,Last Week,Orange,1.0
6688,Issho,Saturday,2,50,818.0,Future Weeks,This Week,Red,1.0
6689,Bluebird Chelsea Restaurant,Saturday,2,46,143.0,Future Weeks,4 Weeks Ago,Blue,0.4
6690,Bluebird Chelsea Restaurant,Saturday,2,49,832.0,Future Weeks,Last Week,Orange,1.0
6691,Bluebird Chelsea Restaurant,Saturday,2,50,1121.0,Future Weeks,This Week,Red,1.0
6692,Butlers Wharf Chophouse Restaurant,Saturday,2,50,637.0,Future Weeks,This Week,Red,1.0
6693,Butlers Wharf Chophouse Restaurant,Saturday,2,49,324.0,Future Weeks,Last Week,Orange,1.0
6695,Angler Restaurant,Saturday,2,50,318.0,Future Weeks,This Week,Red,1.0
6696,Blueprint Cafe,Saturday,2,49,100.0,Future Weeks,Last Week,Orange,1.0
6697,Bluebird White City,Saturday,2,50,67.0,Future Weeks,This Week,Red,1.0
6698,Angler Restaurant,Saturday,2,49,135.0,Future Weeks,Last Week,Orange,1.0
6700,Bluebird White City,Saturday,2,49,60.0,Future Weeks,Last Week,Orange,1.0
6701,Bluebird White City,Saturday,2,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
6702,Bluebird White City,Saturday,2,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6703,Radici,Saturday,2,49,89.0,Future Weeks,Last Week,Orange,1.0
6704,Radici,Saturday,2,50,243.0,Future Weeks,This Week,Red,1.0
6707,Bluebird Chelsea Cafe,Saturday,2,50,187.0,Future Weeks,This Week,Red,1.0
6708,Crafthouse,Saturday,2,50,66.0,Future Weeks,This Week,Red,1.0
6709,Crafthouse,Saturday,2,49,18.0,Future Weeks,Last Week,Orange,1.0
6712,Bluebird White City,Saturday,2,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
6713,Coq d’Argent,Saturday,2,50,1770.0,Future Weeks,This Week,Red,1.0
6714,Coq d’Argent,Saturday,2,49,840.0,Future Weeks,Last Week,Orange,1.0
6715,Coq d’Argent,Saturday,2,48,77.0,Future Weeks,2 Weeks Ago,Blue,0.8
6716,Bluebird Chelsea Private Dining,Saturday,2,49,27.0,Future Weeks,Last Week,Orange,1.0
6718,Bluebird Chelsea Private Dining,Saturday,2,50,61.0,Future Weeks,This Week,Red,1.0
6719,Coq d’Argent,Saturday,2,47,155.0,Future Weeks,3 Weeks Ago,Blue,0.6
6720,Coq d’Argent,Saturday,2,46,286.0,Future Weeks,4 Weeks Ago,Blue,0.4
6722,Sartoria,Saturday,2,50,162.0,Future Weeks,This Week,Red,1.0
6723,Sartoria,Saturday,2,49,72.0,Future Weeks,Last Week,Orange,1.0
6724,Sartoria,Saturday,2,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
6725,Sartoria,Saturday,2,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
6726,Sartoria,Saturday,2,46,8.0,Future Weeks,4 Weeks Ago,Blue,0.4
6727,Issho,Saturday,2,49,449.0,Future Weeks,Last Week,Orange,1.0
6728,Aster,Saturday,2,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
6730,New Street Grill,Saturday,2,46,142.0,Future Weeks,4 Weeks Ago,Blue,0.4
6731,100 Wardour St Lounge Bar,Saturday,2,50,48.0,Future Weeks,This Week,Red,1.0
6732,100 Wardour St Lounge Bar,Saturday,2,49,29.0,Future Weeks,Last Week,Orange,1.0
6734,Quaglino's,Saturday,2,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
6735,Quaglino's,Saturday,2,49,444.0,Future Weeks,Last Week,Orange,1.0
6736,Madison Restaurant,Saturday,2,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6737,100 Wardour St Lounge Bar,Saturday,2,46,24.0,Future Weeks,4 Weeks Ago,Blue,0.4
6739,Paternoster Chophouse,Saturday,2,50,1828.0,Future Weeks,This Week,Red,1.0
6740,Paternoster Chophouse,Saturday,2,49,1353.0,Future Weeks,Last Week,Orange,1.0
6744,Launceston Place,Saturday,2,46,4.0,Future Weeks,4 Weeks Ago,Blue,0.4
6745,Launceston Place,Saturday,2,49,757.0,Future Weeks,Last Week,Orange,1.0
6746,Launceston Place,Saturday,2,50,1288.0,Future Weeks,This Week,Red,1.0
6747,Old Bengal Bar,Saturday,2,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6748,Old Bengal Bar,Saturday,2,49,128.0,Future Weeks,Last Week,Orange,1.0
6749,Old Bengal Bar,Saturday,2,50,203.0,Future Weeks,This Week,Red,1.0
6750,100 Wardour St,Saturday,2,46,267.0,Future Weeks,4 Weeks Ago,Blue,0.4
6751,Quaglino's,Saturday,2,50,702.0,Future Weeks,This Week,Red,1.0
6752,100 Wardour St,Saturday,2,49,1001.0,Future Weeks,Last Week,Orange,1.0
6753,100 Wardour St,Saturday,2,50,1212.0,Future Weeks,This Week,Red,1.0
6754,100 Wardour St Club Bar,Saturday,2,49,6.0,Future Weeks,Last Week,Orange,1.0
6755,Madison Restaurant,Saturday,2,50,10.0,Future Weeks,This Week,Red,1.0
6756,Orrery,Saturday,2,50,164.0,Future Weeks,This Week,Red,1.0
6757,Orrery,Saturday,2,49,92.0,Future Weeks,Last Week,Orange,1.0
6758,Orrery,Saturday,2,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
6762,New Street Grill,Saturday,2,47,8.0,Future Weeks,3 Weeks Ago,Blue,0.6
6763,100 Wardour St Club Bar,Saturday,2,50,76.0,Future Weeks,This Week,Red,1.0
6765,New Street Wine Shop,Saturday,2,49,238.0,Future Weeks,Last Week,Orange,1.0
6766,New Street Wine Shop,Saturday,2,50,413.0,Future Weeks,This Week,Red,1.0
6767,Plateau,Saturday,2,50,448.0,Future Weeks,This Week,Red,1.0
6768,Plateau,Saturday,2,49,261.0,Future Weeks,Last Week,Orange,1.0
6770,Issho Restaurant,Saturday,2,49,50.0,Future Weeks,Last Week,Orange,1.0
6771,Issho Restaurant,Saturday,2,50,113.0,Future Weeks,This Week,Red,1.0
6772,Pont de la Tour,Saturday,2,50,340.0,Future Weeks,This Week,Red,1.0
6773,Pont de la Tour,Saturday,2,49,163.0,Future Weeks,Last Week,Orange,1.0
6774,New Street Grill,Saturday,2,50,925.0,Future Weeks,This Week,Red,1.0
6776,New Street Grill,Saturday,2,49,540.0,Future Weeks,Last Week,Orange,1.0
6778,100 Wardour St,Sunday,1,50,1281.0,Future Weeks,This Week,Red,1.0
6784,Butlers Wharf Chophouse Restaurant,Sunday,1,45,262.0,Future Weeks,5 Weeks Ago,Blue,0.2
6786,Angler Restaurant,Sunday,1,45,165.0,Future Weeks,5 Weeks Ago,Blue,0.2
6787,100 Wardour St,Sunday,1,46,267.0,Future Weeks,4 Weeks Ago,Blue,0.4
6788,Butlers Wharf Chophouse Restaurant,Sunday,1,49,356.0,Future Weeks,Last Week,Orange,1.0
6789,Butlers Wharf Chophouse Restaurant,Sunday,1,50,650.0,Future Weeks,This Week,Red,1.0
6790,100 Wardour St,Sunday,1,45,557.0,Future Weeks,5 Weeks Ago,Blue,0.2
6791,100 Wardour St,Sunday,1,49,1022.0,Future Weeks,Last Week,Orange,1.0
6792,Angler Restaurant,Sunday,1,49,148.0,Future Weeks,Last Week,Orange,1.0
6794,Angler Restaurant,Sunday,1,50,315.0,Future Weeks,This Week,Red,1.0
6795,Angelica,Sunday,1,45,172.0,Future Weeks,5 Weeks Ago,Blue,0.2
6796,Old Bengal Bar,Sunday,1,50,215.0,Future Weeks,This Week,Red,1.0
6797,Old Bengal Bar,Sunday,1,49,149.0,Future Weeks,Last Week,Orange,1.0
6798,Bluebird White City,Sunday,1,50,85.0,Future Weeks,This Week,Red,1.0
6799,Bluebird White City,Sunday,1,49,72.0,Future Weeks,Last Week,Orange,1.0
6800,Bluebird White City,Sunday,1,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
6801,New Street Wine Shop,Sunday,1,49,255.0,Future Weeks,Last Week,Orange,1.0
6802,Blueprint Cafe,Sunday,1,49,100.0,Future Weeks,Last Week,Orange,1.0
6803,New Street Wine Shop,Sunday,1,45,282.0,Future Weeks,5 Weeks Ago,Blue,0.2
6804,Bluebird White City,Sunday,1,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
6805,Bluebird White City,Sunday,1,45,82.0,Future Weeks,5 Weeks Ago,Blue,0.2
6810,New Street Wine Shop,Sunday,1,50,429.0,Future Weeks,This Week,Red,1.0
6813,Old Bengal Bar,Sunday,1,45,93.0,Future Weeks,5 Weeks Ago,Blue,0.2
6814,Old Bengal Bar,Sunday,1,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6815,Bluebird White City,Sunday,1,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6817,Bluebird Chelsea Restaurant,Sunday,1,50,1194.0,Future Weeks,This Week,Red,1.0
6818,Bluebird Chelsea Restaurant,Sunday,1,49,886.0,Future Weeks,Last Week,Orange,1.0
6819,Bluebird Chelsea Cafe,Sunday,1,45,110.0,Future Weeks,5 Weeks Ago,Blue,0.2
6822,Pont de la Tour,Sunday,1,50,357.0,Future Weeks,This Week,Red,1.0
6823,Pont de la Tour,Sunday,1,49,185.0,Future Weeks,Last Week,Orange,1.0
6826,Avenue,Sunday,1,50,206.0,Future Weeks,This Week,Red,1.0
6827,Avenue,Sunday,1,49,160.0,Future Weeks,Last Week,Orange,1.0
6828,Avenue,Sunday,1,45,65.0,Future Weeks,5 Weeks Ago,Blue,0.2
6833,Aster,Sunday,1,50,275.0,Future Weeks,This Week,Red,1.0
6834,Aster,Sunday,1,49,83.0,Future Weeks,Last Week,Orange,1.0
6835,Aster,Sunday,1,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
6836,Aster,Sunday,1,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
6837,Aster,Sunday,1,46,31.0,Future Weeks,4 Weeks Ago,Blue,0.4
6838,Aster,Sunday,1,45,38.0,Future Weeks,5 Weeks Ago,Blue,0.2
6841,Plateau,Sunday,1,45,101.0,Future Weeks,5 Weeks Ago,Blue,0.2
6842,Plateau,Sunday,1,49,262.0,Future Weeks,Last Week,Orange,1.0
6843,Plateau,Sunday,1,50,438.0,Future Weeks,This Week,Red,1.0
6844,Bluebird Chelsea Cafe,Sunday,1,46,5.0,Future Weeks,4 Weeks Ago,Blue,0.4
6845,Bluebird Chelsea Cafe,Sunday,1,49,18.0,Future Weeks,Last Week,Orange,1.0
6846,Bluebird Chelsea Cafe,Sunday,1,50,200.0,Future Weeks,This Week,Red,1.0
6847,Radici,Sunday,1,45,116.0,Future Weeks,5 Weeks Ago,Blue,0.2
6848,Bluebird Chelsea Restaurant,Sunday,1,46,143.0,Future Weeks,4 Weeks Ago,Blue,0.4
6849,Bluebird Chelsea Restaurant,Sunday,1,45,416.0,Future Weeks,5 Weeks Ago,Blue,0.2
6854,Orrery,Sunday,1,45,70.0,Future Weeks,5 Weeks Ago,Blue,0.2
6855,Orrery,Sunday,1,49,94.0,Future Weeks,Last Week,Orange,1.0
6856,Orrery,Sunday,1,50,193.0,Future Weeks,This Week,Red,1.0
6859,Radici,Sunday,1,47,4.0,Future Weeks,3 Weeks Ago,Blue,0.6
6860,Paternoster Chophouse,Sunday,1,50,1838.0,Future Weeks,This Week,Red,1.0
6861,Radici,Sunday,1,49,86.0,Future Weeks,Last Week,Orange,1.0
6862,Radici,Sunday,1,50,250.0,Future Weeks,This Week,Red,1.0
6863,Bluebird Chelsea Private Dining,Sunday,1,50,61.0,Future Weeks,This Week,Red,1.0
6864,Bluebird Chelsea Private Dining,Sunday,1,49,27.0,Future Weeks,Last Week,Orange,1.0
6865,Bluebird Chelsea Private Dining,Sunday,1,45,16.0,Future Weeks,5 Weeks Ago,Blue,0.2
6870,Paternoster Chophouse,Sunday,1,45,855.0,Future Weeks,5 Weeks Ago,Blue,0.2
6871,Paternoster Chophouse,Sunday,1,49,1365.0,Future Weeks,Last Week,Orange,1.0
6872,Orrery,Sunday,1,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
6873,East 59th,Sunday,1,49,204.0,Future Weeks,Last Week,Orange,1.0
6874,Crafthouse,Sunday,1,49,28.0,Future Weeks,Last Week,Orange,1.0
6879,Fish Market,Sunday,1,45,1208.0,Future Weeks,5 Weeks Ago,Blue,0.2
6882,Quaglino's,Sunday,1,50,743.0,Future Weeks,This Week,Red,1.0
6883,Quaglino's,Sunday,1,49,463.0,Future Weeks,Last Week,Orange,1.0
6884,Quaglino's,Sunday,1,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
6885,Quaglino's,Sunday,1,45,360.0,Future Weeks,5 Weeks Ago,Blue,0.2
6888,Fish Market,Sunday,1,49,1112.0,Future Weeks,Last Week,Orange,1.0
6889,Fish Market,Sunday,1,50,2866.0,Future Weeks,This Week,Red,1.0
6891,Fiume,Sunday,1,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
6893,Crafthouse,Sunday,1,50,67.0,Future Weeks,This Week,Red,1.0
6899,Issho Restaurant,Sunday,1,45,51.0,Future Weeks,5 Weeks Ago,Blue,0.2
6900,Launceston Place,Sunday,1,50,1303.0,Future Weeks,This Week,Red,1.0
6901,14 Hills,Sunday,1,50,1249.0,Future Weeks,This Week,Red,1.0
6903,14 Hills,Sunday,1,45,798.0,Future Weeks,5 Weeks Ago,Blue,0.2
6904,14 Hills,Sunday,1,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6905,Sartoria,Sunday,1,50,171.0,Future Weeks,This Week,Red,1.0
6906,Sartoria,Sunday,1,49,96.0,Future Weeks,Last Week,Orange,1.0
6907,Sartoria,Sunday,1,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
6908,Sartoria,Sunday,1,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
6909,Sartoria,Sunday,1,46,8.0,Future Weeks,4 Weeks Ago,Blue,0.4
6910,Issho Restaurant,Sunday,1,50,123.0,Future Weeks,This Week,Red,1.0
6911,Sartoria,Sunday,1,45,73.0,Future Weeks,5 Weeks Ago,Blue,0.2
6912,Issho Restaurant,Sunday,1,49,53.0,Future Weeks,Last Week,Orange,1.0
6914,14 Hills,Sunday,1,49,720.0,Future Weeks,Last Week,Orange,1.0
6915,East 59th,Sunday,1,50,336.0,Future Weeks,This Week,Red,1.0
6917,East 59th,Sunday,1,46,35.0,Future Weeks,4 Weeks Ago,Blue,0.4
6918,East 59th,Sunday,1,45,218.0,Future Weeks,5 Weeks Ago,Blue,0.2
6922,Launceston Place,Sunday,1,45,865.0,Future Weeks,5 Weeks Ago,Blue,0.2
6923,Launceston Place,Sunday,1,46,4.0,Future Weeks,4 Weeks Ago,Blue,0.4
6924,Launceston Place,Sunday,1,49,813.0,Future Weeks,Last Week,Orange,1.0
6925,Quaglino's Restaurant,Sunday,1,45,138.0,Future Weeks,5 Weeks Ago,Blue,0.2
6926,Quaglino's Restaurant,Sunday,1,46,18.0,Future Weeks,4 Weeks Ago,Blue,0.4
6927,Quaglino's Restaurant,Sunday,1,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
6928,Cantina del Ponte,Sunday,1,50,406.0,Future Weeks,This Week,Red,1.0
6929,100 Wardour St Club Bar,Sunday,1,50,76.0,Future Weeks,This Week,Red,1.0
6930,20 Stories,Sunday,1,45,1099.0,Future Weeks,5 Weeks Ago,Blue,0.2
6933,New Street Grill,Sunday,1,45,469.0,Future Weeks,5 Weeks Ago,Blue,0.2
6934,New Street Grill,Sunday,1,46,142.0,Future Weeks,4 Weeks Ago,Blue,0.4
6935,New Street Grill,Sunday,1,47,8.0,Future Weeks,3 Weeks Ago,Blue,0.6
6936,New Street Grill,Sunday,1,49,574.0,Future Weeks,Last Week,Orange,1.0
6937,New Street Grill,Sunday,1,50,957.0,Future Weeks,This Week,Red,1.0
6938,100 Wardour St Club Bar,Sunday,1,49,6.0,Future Weeks,Last Week,Orange,1.0
6939,Cantina del Ponte,Sunday,1,49,212.0,Future Weeks,Last Week,Orange,1.0
6940,German Gymnasium,Sunday,1,45,482.0,Future Weeks,5 Weeks Ago,Blue,0.2
6941,Cantina del Ponte,Sunday,1,45,214.0,Future Weeks,5 Weeks Ago,Blue,0.2
6942,Issho,Sunday,1,50,847.0,Future Weeks,This Week,Red,1.0
6943,Issho,Sunday,1,49,482.0,Future Weeks,Last Week,Orange,1.0
6946,100 Wardour St Club Bar,Sunday,1,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
6949,Issho,Sunday,1,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
6950,Issho,Sunday,1,45,420.0,Future Weeks,5 Weeks Ago,Blue,0.2
6951,100 Wardour St Lounge Bar,Sunday,1,50,54.0,Future Weeks,This Week,Red,1.0
6953,100 Wardour St Lounge Bar,Sunday,1,49,29.0,Future Weeks,Last Week,Orange,1.0
6954,100 Wardour St Lounge Bar,Sunday,1,46,24.0,Future Weeks,4 Weeks Ago,Blue,0.4
6955,Quaglino's Restaurant,Sunday,1,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
6956,Quaglino's Restaurant,Sunday,1,49,143.0,Future Weeks,Last Week,Orange,1.0
6957,Quaglino's Restaurant,Sunday,1,50,171.0,Future Weeks,This Week,Red,1.0
6959,German Gymnasium,Sunday,1,49,151.0,Future Weeks,Last Week,Orange,1.0
6963,German Gymnasium,Sunday,1,50,183.0,Future Weeks,This Week,Red,1.0
6964,100 Wardour St Lounge Bar,Sunday,1,45,92.0,Future Weeks,5 Weeks Ago,Blue,0.2
6967,Madison Restaurant,Sunday,1,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6968,Madison Restaurant,Sunday,1,50,10.0,Future Weeks,This Week,Red,1.0
6969,Coq d’Argent,Sunday,1,50,1780.0,Future Weeks,This Week,Red,1.0
6970,Coq d’Argent,Sunday,1,49,876.0,Future Weeks,Last Week,Orange,1.0
6971,Coq d’Argent,Sunday,1,48,77.0,Future Weeks,2 Weeks Ago,Blue,0.8
6972,Coq d’Argent,Sunday,1,47,155.0,Future Weeks,3 Weeks Ago,Blue,0.6
6973,Coq d’Argent,Sunday,1,46,284.0,Future Weeks,4 Weeks Ago,Blue,0.4
6974,Coq d’Argent,Sunday,1,45,1257.0,Future Weeks,5 Weeks Ago,Blue,0.2
6977,100 Wardour St,Monday,0,45,541.0,Future Weeks,5 Weeks Ago,Blue,0.2
6978,Angelica,Monday,0,45,202.0,Future Weeks,5 Weeks Ago,Blue,0.2
6979,14 Hills,Monday,0,50,1326.0,Future Weeks,This Week,Red,1.0
6980,14 Hills,Monday,0,49,761.0,Future Weeks,Last Week,Orange,1.0
6981,14 Hills,Monday,0,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6982,Aster,Monday,0,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
6983,Aster,Monday,0,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
6984,Aster,Monday,0,49,87.0,Future Weeks,Last Week,Orange,1.0
6985,Aster,Monday,0,50,296.0,Future Weeks,This Week,Red,1.0
6986,Aster,Monday,0,45,38.0,Future Weeks,5 Weeks Ago,Blue,0.2
6987,14 Hills,Monday,0,45,753.0,Future Weeks,5 Weeks Ago,Blue,0.2
6990,Aster,Monday,0,46,31.0,Future Weeks,4 Weeks Ago,Blue,0.4
6991,Sartoria,Monday,0,45,114.0,Future Weeks,5 Weeks Ago,Blue,0.2
6993,100 Wardour St Lounge Bar,Monday,0,45,90.0,Future Weeks,5 Weeks Ago,Blue,0.2
6994,100 Wardour St Club Bar,Monday,0,50,76.0,Future Weeks,This Week,Red,1.0
6996,100 Wardour St Club Bar,Monday,0,45,8.0,Future Weeks,5 Weeks Ago,Blue,0.2
7003,Angler Restaurant,Monday,0,45,202.0,Future Weeks,5 Weeks Ago,Blue,0.2
7004,Angler Restaurant,Monday,0,49,163.0,Future Weeks,Last Week,Orange,1.0
7005,Angler Restaurant,Monday,0,50,311.0,Future Weeks,This Week,Red,1.0
7006,20 Stories,Monday,0,45,1229.0,Future Weeks,5 Weeks Ago,Blue,0.2
7007,Sartoria,Monday,0,50,186.0,Future Weeks,This Week,Red,1.0
7008,100 Wardour St Lounge Bar,Monday,0,46,24.0,Future Weeks,4 Weeks Ago,Blue,0.4
7010,100 Wardour St Lounge Bar,Monday,0,49,29.0,Future Weeks,Last Week,Orange,1.0
7013,Sartoria,Monday,0,49,124.0,Future Weeks,Last Week,Orange,1.0
7014,Sartoria,Monday,0,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
7015,Sartoria,Monday,0,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
7016,Sartoria,Monday,0,46,8.0,Future Weeks,4 Weeks Ago,Blue,0.4
7019,100 Wardour St Lounge Bar,Monday,0,50,66.0,Future Weeks,This Week,Red,1.0
7020,100 Wardour St,Monday,0,50,1329.0,Future Weeks,This Week,Red,1.0
7022,100 Wardour St,Monday,0,49,1033.0,Future Weeks,Last Week,Orange,1.0
7023,100 Wardour St,Monday,0,46,267.0,Future Weeks,4 Weeks Ago,Blue,0.4
7024,100 Wardour St Club Bar,Monday,0,49,6.0,Future Weeks,Last Week,Orange,1.0
7025,Pont de la Tour,Monday,0,50,383.0,Future Weeks,This Week,Red,1.0
7027,New Street Grill,Monday,0,47,8.0,Future Weeks,3 Weeks Ago,Blue,0.6
7028,Issho Restaurant,Monday,0,49,63.0,Future Weeks,Last Week,Orange,1.0
7029,Issho Restaurant,Monday,0,50,132.0,Future Weeks,This Week,Red,1.0
7032,Launceston Place,Monday,0,45,966.0,Future Weeks,5 Weeks Ago,Blue,0.2
7033,Launceston Place,Monday,0,46,4.0,Future Weeks,4 Weeks Ago,Blue,0.4
7034,Launceston Place,Monday,0,49,848.0,Future Weeks,Last Week,Orange,1.0
7035,Launceston Place,Monday,0,50,1381.0,Future Weeks,This Week,Red,1.0
7038,Madison Restaurant,Monday,0,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
7039,Madison Restaurant,Monday,0,50,10.0,Future Weeks,This Week,Red,1.0
7042,New Street Grill,Monday,0,45,559.0,Future Weeks,5 Weeks Ago,Blue,0.2
7043,Issho Restaurant,Monday,0,45,32.0,Future Weeks,5 Weeks Ago,Blue,0.2
7046,German Gymnasium,Monday,0,45,574.0,Future Weeks,5 Weeks Ago,Blue,0.2
7047,Quaglino's Restaurant,Monday,0,45,201.0,Future Weeks,5 Weeks Ago,Blue,0.2
7050,Fiume,Monday,0,45,12.0,Future Weeks,5 Weeks Ago,Blue,0.2
7053,German Gymnasium,Monday,0,49,161.0,Future Weeks,Last Week,Orange,1.0
7054,Issho,Monday,0,50,858.0,Future Weeks,This Week,Red,1.0
7055,German Gymnasium,Monday,0,50,190.0,Future Weeks,This Week,Red,1.0
7058,Issho,Monday,0,45,236.0,Future Weeks,5 Weeks Ago,Blue,0.2
7059,Issho,Monday,0,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
7060,Issho,Monday,0,49,506.0,Future Weeks,Last Week,Orange,1.0
7061,New Street Grill,Monday,0,46,138.0,Future Weeks,4 Weeks Ago,Blue,0.4
7062,New Street Grill,Monday,0,49,611.0,Future Weeks,Last Week,Orange,1.0
7064,New Street Grill,Monday,0,50,960.0,Future Weeks,This Week,Red,1.0
7065,Orrery,Monday,0,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
7066,Orrery,Monday,0,49,104.0,Future Weeks,Last Week,Orange,1.0
