,Restaurant,As Of Day,Days Before Week Commencing,Reservation Week,Covers,Table,Week,Color,Alpha
5703,Quaglino's Restaurant,Monday,7,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
5704,Quaglino's Restaurant,Monday,7,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
5705,Quaglino's Restaurant,Monday,7,49,46.0,Future Weeks,Last Week,Orange,1.0
5706,Quaglino's Restaurant,Monday,7,50,93.0,Future Weeks,This Week,Red,1.0
5707,Quaglino's Restaurant,Monday,7,51,66.0,Future Weeks,Next Week,Purple,1.0
5708,Issho,Monday,7,51,759.0,Future Weeks,Next Week,Purple,1.0
5709,Launceston Place,Monday,7,51,1061.0,Future Weeks,Next Week,Purple,1.0
5710,Launceston Place,Monday,7,50,846.0,Future Weeks,This Week,Red,1.0
5711,Bluebird Chelsea Private Dining,Monday,7,51,42.0,Future Weeks,Next Week,Purple,1.0
5713,Bluebird Chelsea Private Dining,Monday,7,47,65.0,Future Weeks,3 Weeks Ago,Blue,0.6
5714,Launceston Place,Monday,7,49,400.0,Future Weeks,Last Week,Orange,1.0
5715,Launceston Place,Monday,7,46,320.0,Future Weeks,4 Weeks Ago,Blue,0.4
5717,New Street Grill,Monday,7,51,724.0,Future Weeks,Next Week,Purple,1.0
5720,Bluebird Chelsea Private Dining,Monday,7,49,12.0,Future Weeks,Last Week,Orange,1.0
5721,Bluebird Chelsea Private Dining,Monday,7,50,64.0,Future Weeks,This Week,Red,1.0
5722,Radici,Monday,7,46,52.0,Future Weeks,4 Weeks Ago,Blue,0.4
5724,Quaglino's,Monday,7,49,226.0,Future Weeks,Last Week,Orange,1.0
5725,Quaglino's Restaurant,Monday,7,46,21.0,Future Weeks,4 Weeks Ago,Blue,0.4
5727,Bluebird Chelsea Cafe,Monday,7,46,15.0,Future Weeks,4 Weeks Ago,Blue,0.4
5728,20 Stories,Monday,7,49,846.0,Future Weeks,Last Week,Orange,1.0
5732,Bluebird Chelsea Cafe,Monday,7,50,45.0,Future Weeks,This Week,Red,1.0
5733,Bluebird White City,Monday,7,51,44.0,Future Weeks,Next Week,Purple,1.0
5734,Bluebird White City,Monday,7,50,32.0,Future Weeks,This Week,Red,1.0
5735,Bluebird White City,Monday,7,49,14.0,Future Weeks,Last Week,Orange,1.0
5736,Issho,Monday,7,46,2.0,Future Weeks,4 Weeks Ago,Blue,0.4
5737,Bluebird White City,Monday,7,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
5738,Bluebird White City,Monday,7,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
5739,East 59th,Monday,7,49,45.0,Future Weeks,Last Week,Orange,1.0
5740,Bluebird Chelsea Cafe,Monday,7,51,57.0,Future Weeks,Next Week,Purple,1.0
5741,20 Stories,Monday,7,51,982.0,Future Weeks,Next Week,Purple,1.0
5742,Fish Market,Monday,7,50,1330.0,Future Weeks,This Week,Red,1.0
5743,Fish Market,Monday,7,49,434.0,Future Weeks,Last Week,Orange,1.0
5744,Fish Market,Monday,7,46,311.0,Future Weeks,4 Weeks Ago,Blue,0.4
5746,Madison Restaurant,Monday,7,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
5747,Madison Restaurant,Monday,7,51,10.0,Future Weeks,Next Week,Purple,1.0
5748,Issho,Monday,7,50,618.0,Future Weeks,This Week,Red,1.0
5749,20 Stories,Monday,7,46,539.0,Future Weeks,4 Weeks Ago,Blue,0.4
5752,100 Wardour St Lounge Bar,Monday,7,51,40.0,Future Weeks,Next Week,Purple,1.0
5753,Issho,Monday,7,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
5754,Radici,Monday,7,49,47.0,Future Weeks,Last Week,Orange,1.0
5755,Fish Market,Monday,7,51,1943.0,Future Weeks,Next Week,Purple,1.0
5756,Quaglino's,Monday,7,50,490.0,Future Weeks,This Week,Red,1.0
5757,Quaglino's,Monday,7,51,578.0,Future Weeks,Next Week,Purple,1.0
5758,East 59th,Monday,7,47,27.0,Future Weeks,3 Weeks Ago,Blue,0.6
5759,East 59th,Monday,7,46,38.0,Future Weeks,4 Weeks Ago,Blue,0.4
5762,Issho Restaurant,Monday,7,50,35.0,Future Weeks,This Week,Red,1.0
5766,Issho Restaurant,Monday,7,49,32.0,Future Weeks,Last Week,Orange,1.0
5768,Sartoria,Tuesday,6,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
5769,Sartoria,Tuesday,6,49,27.0,Future Weeks,Last Week,Orange,1.0
5771,Radici,Tuesday,6,46,46.0,Future Weeks,4 Weeks Ago,Blue,0.4
5772,Angler Restaurant,Tuesday,6,49,87.0,Future Weeks,Last Week,Orange,1.0
5773,Radici,Tuesday,6,49,50.0,Future Weeks,Last Week,Orange,1.0
5774,Sartoria,Tuesday,6,50,87.0,Future Weeks,This Week,Red,1.0
5775,Old Bengal Bar,Tuesday,6,50,131.0,Future Weeks,This Week,Red,1.0
5776,Sartoria,Tuesday,6,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
5777,Launceston Place,Tuesday,6,50,888.0,Future Weeks,This Week,Red,1.0
5778,Radici,Tuesday,6,47,4.0,Future Weeks,3 Weeks Ago,Blue,0.6
5779,Old Bengal Bar,Tuesday,6,49,91.0,Future Weeks,Last Week,Orange,1.0
5780,Old Bengal Bar,Tuesday,6,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
5781,Launceston Place,Tuesday,6,49,459.0,Future Weeks,Last Week,Orange,1.0
5782,Old Bengal Bar,Tuesday,6,46,6.0,Future Weeks,4 Weeks Ago,Blue,0.4
5783,Launceston Place,Tuesday,6,46,300.0,Future Weeks,4 Weeks Ago,Blue,0.4
5784,Sartoria,Tuesday,6,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
5787,Angler Restaurant,Tuesday,6,50,218.0,Future Weeks,This Week,Red,1.0
5788,Blueprint Cafe,Tuesday,6,49,100.0,Future Weeks,Last Week,Orange,1.0
5789,Issho,Tuesday,6,50,654.0,Future Weeks,This Week,Red,1.0
5790,Issho,Tuesday,6,49,251.0,Future Weeks,Last Week,Orange,1.0
5791,Issho,Tuesday,6,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
5792,Radici,Tuesday,6,50,154.0,Future Weeks,This Week,Red,1.0
5795,Avenue,Tuesday,6,46,34.0,Future Weeks,4 Weeks Ago,Blue,0.4
5796,Avenue,Tuesday,6,49,100.0,Future Weeks,Last Week,Orange,1.0
5797,Avenue,Tuesday,6,50,148.0,Future Weeks,This Week,Red,1.0
5799,Coq d’Argent,Tuesday,6,46,454.0,Future Weeks,4 Weeks Ago,Blue,0.4
5801,Coq d’Argent,Tuesday,6,47,155.0,Future Weeks,3 Weeks Ago,Blue,0.6
5802,Coq d’Argent,Tuesday,6,48,77.0,Future Weeks,2 Weeks Ago,Blue,0.8
5803,Coq d’Argent,Tuesday,6,49,696.0,Future Weeks,Last Week,Orange,1.0
5804,Coq d’Argent,Tuesday,6,50,1423.0,Future Weeks,This Week,Red,1.0
5806,East 59th,Tuesday,6,46,35.0,Future Weeks,4 Weeks Ago,Blue,0.4
5807,East 59th,Tuesday,6,47,27.0,Future Weeks,3 Weeks Ago,Blue,0.6
5808,Butlers Wharf Chophouse Restaurant,Tuesday,6,49,197.0,Future Weeks,Last Week,Orange,1.0
5809,East 59th,Tuesday,6,49,55.0,Future Weeks,Last Week,Orange,1.0
5810,East 59th,Tuesday,6,50,170.0,Future Weeks,This Week,Red,1.0
5811,Madison Restaurant,Tuesday,6,50,6.0,Future Weeks,This Week,Red,1.0
5812,Madison Restaurant,Tuesday,6,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
5813,Issho,Tuesday,6,46,2.0,Future Weeks,4 Weeks Ago,Blue,0.4
5814,Butlers Wharf Chophouse Restaurant,Tuesday,6,50,359.0,Future Weeks,This Week,Red,1.0
5815,Bluebird Chelsea Restaurant,Tuesday,6,46,154.0,Future Weeks,4 Weeks Ago,Blue,0.4
5816,Bluebird Chelsea Private Dining,Tuesday,6,49,12.0,Future Weeks,Last Week,Orange,1.0
5817,Orrery,Tuesday,6,46,9.0,Future Weeks,4 Weeks Ago,Blue,0.4
5819,Quaglino's,Tuesday,6,50,532.0,Future Weeks,This Week,Red,1.0
5820,Paternoster Chophouse,Tuesday,6,50,1744.0,Future Weeks,This Week,Red,1.0
5821,Quaglino's,Tuesday,6,49,247.0,Future Weeks,Last Week,Orange,1.0
5823,Paternoster Chophouse,Tuesday,6,49,1126.0,Future Weeks,Last Week,Orange,1.0
5825,Bluebird Chelsea Private Dining,Tuesday,6,50,31.0,Future Weeks,This Week,Red,1.0
5827,Quaglino's Restaurant,Tuesday,6,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
5828,Quaglino's,Tuesday,6,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
5829,100 Wardour St Club Bar,Tuesday,6,50,76.0,Future Weeks,This Week,Red,1.0
5830,100 Wardour St Club Bar,Tuesday,6,49,6.0,Future Weeks,Last Week,Orange,1.0
5834,New Street Wine Shop,Tuesday,6,49,153.0,Future Weeks,Last Week,Orange,1.0
5836,Bluebird White City,Tuesday,6,46,110.0,Future Weeks,4 Weeks Ago,Blue,0.4
5837,Issho Restaurant,Tuesday,6,50,52.0,Future Weeks,This Week,Red,1.0
5838,Quaglino's Restaurant,Tuesday,6,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
5839,Bluebird White City,Tuesday,6,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
5840,German Gymnasium,Tuesday,6,49,423.0,Future Weeks,Last Week,Orange,1.0
5841,100 Wardour St Lounge Bar,Tuesday,6,46,24.0,Future Weeks,4 Weeks Ago,Blue,0.4
5842,Fish Market,Tuesday,6,49,513.0,Future Weeks,Last Week,Orange,1.0
5843,Fish Market,Tuesday,6,46,256.0,Future Weeks,4 Weeks Ago,Blue,0.4
5845,Bluebird Chelsea Restaurant,Tuesday,6,50,821.0,Future Weeks,This Week,Red,1.0
5846,100 Wardour St Lounge Bar,Tuesday,6,49,36.0,Future Weeks,Last Week,Orange,1.0
5847,100 Wardour St Lounge Bar,Tuesday,6,50,25.0,Future Weeks,This Week,Red,1.0
5848,Fish Market,Tuesday,6,50,1488.0,Future Weeks,This Week,Red,1.0
5849,Bluebird Chelsea Restaurant,Tuesday,6,49,458.0,Future Weeks,Last Week,Orange,1.0
5850,Orrery,Tuesday,6,50,101.0,Future Weeks,This Week,Red,1.0
5851,20 Stories,Tuesday,6,49,902.0,Future Weeks,Last Week,Orange,1.0
5852,Orrery,Tuesday,6,49,41.0,Future Weeks,Last Week,Orange,1.0
5853,Orrery,Tuesday,6,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
5854,Crafthouse,Tuesday,6,50,34.0,Future Weeks,This Week,Red,1.0
5855,Crafthouse,Tuesday,6,49,14.0,Future Weeks,Last Week,Orange,1.0
5857,Issho Restaurant,Tuesday,6,49,37.0,Future Weeks,Last Week,Orange,1.0
5858,Quaglino's Restaurant,Tuesday,6,50,102.0,Future Weeks,This Week,Red,1.0
5859,Quaglino's Restaurant,Tuesday,6,49,53.0,Future Weeks,Last Week,Orange,1.0
5861,Bluebird White City,Tuesday,6,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
5862,New Street Wine Shop,Tuesday,6,50,271.0,Future Weeks,This Week,Red,1.0
5863,Cantina del Ponte,Tuesday,6,50,292.0,Future Weeks,This Week,Red,1.0
5867,Angelica,Tuesday,6,46,111.0,Future Weeks,4 Weeks Ago,Blue,0.4
5868,Bluebird Chelsea Cafe,Tuesday,6,50,59.0,Future Weeks,This Week,Red,1.0
5869,Bluebird Chelsea Cafe,Tuesday,6,46,11.0,Future Weeks,4 Weeks Ago,Blue,0.4
5870,German Gymnasium,Tuesday,6,50,148.0,Future Weeks,This Week,Red,1.0
5871,Plateau,Tuesday,6,50,483.0,Future Weeks,This Week,Red,1.0
5872,Pont de la Tour,Tuesday,6,50,209.0,Future Weeks,This Week,Red,1.0
5873,Plateau,Tuesday,6,49,173.0,Future Weeks,Last Week,Orange,1.0
5874,Plateau,Tuesday,6,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
5875,Angelica,Tuesday,6,49,80.0,Future Weeks,Last Week,Orange,1.0
5877,Quaglino's Restaurant,Tuesday,6,46,21.0,Future Weeks,4 Weeks Ago,Blue,0.4
5879,14 Hills,Tuesday,6,46,90.0,Future Weeks,4 Weeks Ago,Blue,0.4
5880,Pont de la Tour,Tuesday,6,49,66.0,Future Weeks,Last Week,Orange,1.0
5882,14 Hills,Tuesday,6,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
5883,14 Hills,Tuesday,6,49,550.0,Future Weeks,Last Week,Orange,1.0
5884,14 Hills,Tuesday,6,50,903.0,Future Weeks,This Week,Red,1.0
5886,Angler Restaurant,Tuesday,6,46,92.0,Future Weeks,4 Weeks Ago,Blue,0.4
5887,German Gymnasium,Tuesday,6,46,133.0,Future Weeks,4 Weeks Ago,Blue,0.4
5888,Aster,Tuesday,6,46,33.0,Future Weeks,4 Weeks Ago,Blue,0.4
5889,Aster,Tuesday,6,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
5890,New Street Grill,Tuesday,6,49,278.0,Future Weeks,Last Week,Orange,1.0
5891,Cantina del Ponte,Tuesday,6,49,82.0,Future Weeks,Last Week,Orange,1.0
5892,Cantina del Ponte,Tuesday,6,46,67.0,Future Weeks,4 Weeks Ago,Blue,0.4
5895,Quaglino's,Tuesday,6,46,9.0,Future Weeks,4 Weeks Ago,Blue,0.4
5896,New Street Grill,Tuesday,6,50,628.0,Future Weeks,This Week,Red,1.0
5897,Bluebird White City,Tuesday,6,49,18.0,Future Weeks,Last Week,Orange,1.0
5898,Bluebird White City,Tuesday,6,50,45.0,Future Weeks,This Week,Red,1.0
5901,100 Wardour St,Tuesday,6,50,976.0,Future Weeks,This Week,Red,1.0
5902,100 Wardour St,Tuesday,6,49,669.0,Future Weeks,Last Week,Orange,1.0
5903,100 Wardour St,Tuesday,6,46,309.0,Future Weeks,4 Weeks Ago,Blue,0.4
5904,New Street Grill,Tuesday,6,47,79.0,Future Weeks,3 Weeks Ago,Blue,0.6
5905,New Street Grill,Tuesday,6,46,168.0,Future Weeks,4 Weeks Ago,Blue,0.4
5907,Aster,Tuesday,6,50,117.0,Future Weeks,This Week,Red,1.0
5908,Aster,Tuesday,6,49,44.0,Future Weeks,Last Week,Orange,1.0
5909,Aster,Tuesday,6,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
5910,Orrery,Wednesday,5,48,4.0,Future Weeks,2 Weeks Ago,Blue,0.8
5912,Orrery,Wednesday,5,50,125.0,Future Weeks,This Week,Red,1.0
5913,Sartoria,Wednesday,5,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
5914,Sartoria,Wednesday,5,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
5915,Orrery,Wednesday,5,46,9.0,Future Weeks,4 Weeks Ago,Blue,0.4
5916,Orrery,Wednesday,5,49,49.0,Future Weeks,Last Week,Orange,1.0
5917,Radici,Wednesday,5,47,4.0,Future Weeks,3 Weeks Ago,Blue,0.6
5918,Sartoria,Wednesday,5,49,21.0,Future Weeks,Last Week,Orange,1.0
5919,Angler Restaurant,Wednesday,5,50,230.0,Future Weeks,This Week,Red,1.0
5920,Bluebird Chelsea Cafe,Wednesday,5,46,11.0,Future Weeks,4 Weeks Ago,Blue,0.4
5921,German Gymnasium,Wednesday,5,50,156.0,Future Weeks,This Week,Red,1.0
5922,Issho Restaurant,Wednesday,5,50,60.0,Future Weeks,This Week,Red,1.0
5923,Issho Restaurant,Wednesday,5,49,47.0,Future Weeks,Last Week,Orange,1.0
5925,14 Hills,Wednesday,5,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
5926,German Gymnasium,Wednesday,5,49,445.0,Future Weeks,Last Week,Orange,1.0
5927,14 Hills,Wednesday,5,49,589.0,Future Weeks,Last Week,Orange,1.0
5928,14 Hills,Wednesday,5,50,997.0,Future Weeks,This Week,Red,1.0
5929,German Gymnasium,Wednesday,5,46,67.0,Future Weeks,4 Weeks Ago,Blue,0.4
5930,Bluebird Chelsea Cafe,Wednesday,5,49,6.0,Future Weeks,Last Week,Orange,1.0
5931,Bluebird Chelsea Cafe,Wednesday,5,50,109.0,Future Weeks,This Week,Red,1.0
5933,Paternoster Chophouse,Wednesday,5,49,1152.0,Future Weeks,Last Week,Orange,1.0
5934,Paternoster Chophouse,Wednesday,5,50,1771.0,Future Weeks,This Week,Red,1.0
5935,Cantina del Ponte,Wednesday,5,50,326.0,Future Weeks,This Week,Red,1.0
5936,Cantina del Ponte,Wednesday,5,49,84.0,Future Weeks,Last Week,Orange,1.0
5939,Quaglino's,Wednesday,5,49,286.0,Future Weeks,Last Week,Orange,1.0
5940,Quaglino's,Wednesday,5,46,9.0,Future Weeks,4 Weeks Ago,Blue,0.4
5941,Angler Restaurant,Wednesday,5,49,100.0,Future Weeks,Last Week,Orange,1.0
5942,Angler Restaurant,Wednesday,5,46,79.0,Future Weeks,4 Weeks Ago,Blue,0.4
5945,Fish Market,Wednesday,5,50,1827.0,Future Weeks,This Week,Red,1.0
5946,Fish Market,Wednesday,5,49,608.0,Future Weeks,Last Week,Orange,1.0
5947,Sartoria,Wednesday,5,50,127.0,Future Weeks,This Week,Red,1.0
5948,100 Wardour St Club Bar,Wednesday,5,50,76.0,Future Weeks,This Week,Red,1.0
5949,Quaglino's,Wednesday,5,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
5950,100 Wardour St Club Bar,Wednesday,5,49,6.0,Future Weeks,Last Week,Orange,1.0
5953,Fish Market,Wednesday,5,46,127.0,Future Weeks,4 Weeks Ago,Blue,0.4
5954,Bluebird Chelsea Restaurant,Wednesday,5,50,880.0,Future Weeks,This Week,Red,1.0
5955,Bluebird Chelsea Restaurant,Wednesday,5,49,520.0,Future Weeks,Last Week,Orange,1.0
5956,Bluebird Chelsea Restaurant,Wednesday,5,46,149.0,Future Weeks,4 Weeks Ago,Blue,0.4
5957,Sartoria,Wednesday,5,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
5958,Issho,Wednesday,5,49,264.0,Future Weeks,Last Week,Orange,1.0
5959,Radici,Wednesday,5,50,168.0,Future Weeks,This Week,Red,1.0
5960,Coq d’Argent,Wednesday,5,46,419.0,Future Weeks,4 Weeks Ago,Blue,0.4
5961,New Street Grill,Wednesday,5,47,79.0,Future Weeks,3 Weeks Ago,Blue,0.6
5962,New Street Grill,Wednesday,5,46,156.0,Future Weeks,4 Weeks Ago,Blue,0.4
5964,100 Wardour St,Wednesday,5,50,1019.0,Future Weeks,This Week,Red,1.0
5965,100 Wardour St,Wednesday,5,49,706.0,Future Weeks,Last Week,Orange,1.0
5966,100 Wardour St,Wednesday,5,46,285.0,Future Weeks,4 Weeks Ago,Blue,0.4
5969,New Street Wine Shop,Wednesday,5,49,173.0,Future Weeks,Last Week,Orange,1.0
5970,New Street Wine Shop,Wednesday,5,50,302.0,Future Weeks,This Week,Red,1.0
5972,Bluebird White City,Wednesday,5,46,10.0,Future Weeks,4 Weeks Ago,Blue,0.4
5973,Bluebird White City,Wednesday,5,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
5974,Butlers Wharf Chophouse Restaurant,Wednesday,5,50,397.0,Future Weeks,This Week,Red,1.0
5975,Butlers Wharf Chophouse Restaurant,Wednesday,5,49,227.0,Future Weeks,Last Week,Orange,1.0
5976,Bluebird White City,Wednesday,5,48,5.0,Future Weeks,2 Weeks Ago,Blue,0.8
5977,Bluebird White City,Wednesday,5,49,27.0,Future Weeks,Last Week,Orange,1.0
5979,Radici,Wednesday,5,49,50.0,Future Weeks,Last Week,Orange,1.0
5980,Bluebird White City,Wednesday,5,50,44.0,Future Weeks,This Week,Red,1.0
5981,Coq d’Argent,Wednesday,5,50,1594.0,Future Weeks,This Week,Red,1.0
5982,Coq d’Argent,Wednesday,5,49,767.0,Future Weeks,Last Week,Orange,1.0
5983,Coq d’Argent,Wednesday,5,48,77.0,Future Weeks,2 Weeks Ago,Blue,0.8
5984,New Street Grill,Wednesday,5,49,313.0,Future Weeks,Last Week,Orange,1.0
5985,New Street Grill,Wednesday,5,50,703.0,Future Weeks,This Week,Red,1.0
5987,100 Wardour St Lounge Bar,Wednesday,5,49,36.0,Future Weeks,Last Week,Orange,1.0
5988,Quaglino's,Wednesday,5,50,544.0,Future Weeks,This Week,Red,1.0
5992,20 Stories,Wednesday,5,49,955.0,Future Weeks,Last Week,Orange,1.0
5993,Crafthouse,Wednesday,5,50,37.0,Future Weeks,This Week,Red,1.0
5994,Crafthouse,Wednesday,5,49,14.0,Future Weeks,Last Week,Orange,1.0
5997,100 Wardour St Lounge Bar,Wednesday,5,46,24.0,Future Weeks,4 Weeks Ago,Blue,0.4
5998,100 Wardour St Lounge Bar,Wednesday,5,50,25.0,Future Weeks,This Week,Red,1.0
5999,Plateau,Wednesday,5,49,187.0,Future Weeks,Last Week,Orange,1.0
6000,Aster,Wednesday,5,50,120.0,Future Weeks,This Week,Red,1.0
6001,Aster,Wednesday,5,49,49.0,Future Weeks,Last Week,Orange,1.0
6002,Aster,Wednesday,5,48,12.0,Future Weeks,2 Weeks Ago,Blue,0.8
6003,Pont de la Tour,Wednesday,5,50,222.0,Future Weeks,This Week,Red,1.0
6004,Pont de la Tour,Wednesday,5,49,72.0,Future Weeks,Last Week,Orange,1.0
6006,Aster,Wednesday,5,47,13.0,Future Weeks,3 Weeks Ago,Blue,0.6
6007,Aster,Wednesday,5,46,33.0,Future Weeks,4 Weeks Ago,Blue,0.4
6009,Plateau,Wednesday,5,50,544.0,Future Weeks,This Week,Red,1.0
6010,Coq d’Argent,Wednesday,5,47,155.0,Future Weeks,3 Weeks Ago,Blue,0.6
6014,Issho,Wednesday,5,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
6015,Issho,Wednesday,5,50,705.0,Future Weeks,This Week,Red,1.0
6016,Radici,Wednesday,5,46,46.0,Future Weeks,4 Weeks Ago,Blue,0.4
6018,Madison Restaurant,Wednesday,5,50,6.0,Future Weeks,This Week,Red,1.0
6019,Madison Restaurant,Wednesday,5,47,2.0,Future Weeks,3 Weeks Ago,Blue,0.6
6022,Bluebird Chelsea Private Dining,Wednesday,5,49,27.0,Future Weeks,Last Week,Orange,1.0
6023,East 59th,Wednesday,5,46,35.0,Future Weeks,4 Weeks Ago,Blue,0.4
6024,Avenue,Wednesday,5,46,32.0,Future Weeks,4 Weeks Ago,Blue,0.4
6025,East 59th,Wednesday,5,47,27.0,Future Weeks,3 Weeks Ago,Blue,0.6
6026,Bluebird Chelsea Private Dining,Wednesday,5,50,31.0,Future Weeks,This Week,Red,1.0
6027,Quaglino's Restaurant,Wednesday,5,50,123.0,Future Weeks,This Week,Red,1.0
6028,Avenue,Wednesday,5,50,175.0,Future Weeks,This Week,Red,1.0
6029,East 59th,Wednesday,5,49,74.0,Future Weeks,Last Week,Orange,1.0
6030,East 59th,Wednesday,5,50,190.0,Future Weeks,This Week,Red,1.0
6031,Launceston Place,Wednesday,5,50,1011.0,Future Weeks,This Week,Red,1.0
6032,Cantina del Ponte,Wednesday,5,46,16.0,Future Weeks,4 Weeks Ago,Blue,0.4
6033,Launceston Place,Wednesday,5,49,512.0,Future Weeks,Last Week,Orange,1.0
6034,Blueprint Cafe,Wednesday,5,49,100.0,Future Weeks,Last Week,Orange,1.0
6037,Quaglino's Restaurant,Wednesday,5,46,21.0,Future Weeks,4 Weeks Ago,Blue,0.4
6039,Angelica,Wednesday,5,46,111.0,Future Weeks,4 Weeks Ago,Blue,0.4
6040,Quaglino's Restaurant,Wednesday,5,47,20.0,Future Weeks,3 Weeks Ago,Blue,0.6
6041,Angelica,Wednesday,5,49,86.0,Future Weeks,Last Week,Orange,1.0
6042,Quaglino's Restaurant,Wednesday,5,48,10.0,Future Weeks,2 Weeks Ago,Blue,0.8
6043,Old Bengal Bar,Wednesday,5,46,6.0,Future Weeks,4 Weeks Ago,Blue,0.4
6044,Quaglino's Restaurant,Wednesday,5,49,56.0,Future Weeks,Last Week,Orange,1.0
6046,Launceston Place,Wednesday,5,46,268.0,Future Weeks,4 Weeks Ago,Blue,0.4
6047,Old Bengal Bar,Wednesday,5,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6048,Old Bengal Bar,Wednesday,5,49,98.0,Future Weeks,Last Week,Orange,1.0
6049,Old Bengal Bar,Wednesday,5,50,156.0,Future Weeks,This Week,Red,1.0
6050,Avenue,Wednesday,5,49,113.0,Future Weeks,Last Week,Orange,1.0
6051,Cantina del Ponte,Thursday,4,49,98.0,Future Weeks,Last Week,Orange,1.0
6054,Angelica,Thursday,4,46,111.0,Future Weeks,4 Weeks Ago,Blue,0.4
6055,Sartoria,Thursday,4,49,43.0,Future Weeks,Last Week,Orange,1.0
6056,Angelica,Thursday,4,49,84.0,Future Weeks,Last Week,Orange,1.0
6058,Bluebird Chelsea Restaurant,Thursday,4,50,992.0,Future Weeks,This Week,Red,1.0
6059,Bluebird Chelsea Restaurant,Thursday,4,49,605.0,Future Weeks,Last Week,Orange,1.0
6060,Sartoria,Thursday,4,46,8.0,Future Weeks,4 Weeks Ago,Blue,0.4
6061,Bluebird Chelsea Restaurant,Thursday,4,46,143.0,Future Weeks,4 Weeks Ago,Blue,0.4
6063,Plateau,Thursday,4,49,201.0,Future Weeks,Last Week,Orange,1.0
6065,Plateau,Thursday,4,50,561.0,Future Weeks,This Week,Red,1.0
6066,Sartoria,Thursday,4,48,6.0,Future Weeks,2 Weeks Ago,Blue,0.8
6067,Quaglino's,Thursday,4,50,624.0,Future Weeks,This Week,Red,1.0
6068,Issho,Thursday,4,50,753.0,Future Weeks,This Week,Red,1.0
6069,Issho,Thursday,4,49,289.0,Future Weeks,Last Week,Orange,1.0
6070,Issho,Thursday,4,48,0.0,Future Weeks,2 Weeks Ago,Blue,0.8
6072,Quaglino's,Thursday,4,49,359.0,Future Weeks,Last Week,Orange,1.0
6074,Bluebird Chelsea Private Dining,Thursday,4,49,27.0,Future Weeks,Last Week,Orange,1.0
6075,Bluebird Chelsea Private Dining,Thursday,4,50,31.0,Future Weeks,This Week,Red,1.0
6076,Quaglino's,Thursday,4,48,35.0,Future Weeks,2 Weeks Ago,Blue,0.8
6077,Sartoria,Thursday,4,50,131.0,Future Weeks,This Week,Red,1.0
6078,Sartoria,Thursday,4,47,10.0,Future Weeks,3 Weeks Ago,Blue,0.6
6080,Butlers Wharf Chophouse Restaurant,Thursday,4,50,531.0,Future Weeks,This Week,Red,1.0
6081,Butlers Wharf Chophouse Restaurant,Thursday,4,49,249.0,Future Weeks,Last Week,Orange,1.0
6082,Cantina del Ponte,Thursday,4,50,385.0,Future Weeks,This Week,Red,1.0
6083,Orrery,Thursday,4,50,144.0,Future Weeks,This Week,Red,1.0
6084,Issho Restaurant,Thursday,4,49,49.0,Future Weeks,Last Week,Orange,1.0
6085,East 59th,Thursday,4,46,35.0,Future Weeks,4 Weeks Ago,Blue,0.4
6087,20 Stories,Thursday,4,49,992.0,Future Weeks,Last Week,Orange,1.0
6089,Old Bengal Bar,Thursday,4,46,6.0,Future Weeks,4 Weeks Ago,Blue,0.4
6090,Old Bengal Bar,Thursday,4,47,6.0,Future Weeks,3 Weeks Ago,Blue,0.6
6091,Old Bengal Bar,Thursday,4,49,106.0,Future Weeks,Last Week,Orange,1.0
6092,Old Bengal Bar,Thursday,4,50,178.0,Future Weeks,This Week,Red,1.0
6095,Avenue,Thursday,4,49,127.0,Future Weeks,Last Week,Orange,1.0
6096,Avenue,Thursday,4,50,193.0,Future Weeks,This Week,Red,1.0
